ID_Perfume,perfume,brand,price,size,concentrate,top notes,mid notes,base notes,situation,gender,price_per_ml,price_per_ml_clip,combined_notes,price_log,notes_token_count,cluster
HRMN-0080,Symphony of Borobudur,Project 1945,345000.0,100.0,Edp,"fig, mandarin, tuberose","violet, incense, sandalwood, milk","vanilla, tonka, benzoin, musky",Versatile,Unisex,3450.0,3450.0,"fig, mandarin, tuberose, violet, incense, sandalwood, milk, vanilla, tonka, benzoin, musky",12.75130259456002,11,3
HRMN-0081,Bamboe Roencing,Project 1945,325000.0,100.0,Edp,"bergamot, marine, green leaves","freesia, waterlily, osmanthus, white jasmine, rose","musk, precious woods, dry fruits",Day,Unisex,3250.0,3250.0,"bergamot, marine, green leaves, freesia, waterlily, osmanthus, white jasmine, rose, musk, precious woods, dry fruits",12.691583538230217,11,1
HRMN-0082,The Great Batavia,Project 1945,325000.0,100.0,Edp,"apple, lemon, watermelon, spearmint","lavender, clove indonesia, geranium, elemi","patchouli indonesia, vanilla, tonka bean, moss",Versatile,Unisex,3250.0,3250.0,"apple, lemon, watermelon, spearmint, lavender, clove indonesia, geranium, elemi, patchouli indonesia, vanilla, tonka bean, moss",12.691583538230217,12,3
HRMN-0083,Horas,Project 1945,375000.0,100.0,Edp,"rum, chocolate","coffee, caramel, almond, heliotrope","vetiver, sandalwood",Night,Unisex,3750.0,3750.0,"rum, chocolate, coffee, caramel, almond, heliotrope, vetiver, sandalwood",12.834683971615659,8,2
HRMN-0084,Petruk,Project 1945,375000.0,100.0,Edp,"lemon, apple, lavender, pepper","leather, cardamom, rose","cedarwood, vetiver",Versatile,Unisex,3750.0,3750.0,"lemon, apple, lavender, pepper, leather, cardamom, rose, cedarwood, vetiver",12.834683971615659,9,2
HRMN-0085,Samosir,Project 1945,375000.0,100.0,Edp,"bergamot, green","jasmine, honeysuckle, green tea, honey","labdanum, musk",Day,Unisex,3750.0,3750.0,"bergamot, green, jasmine, honeysuckle, green tea, honey, labdanum, musk",12.834683971615659,8,4
HRMN-0086,Waters of Maluku,Project 1945,325000.0,100.0,Edp,"grapefruit, carrot, green tea","lotus, peony, cinnamon","clove, cistus, incense, musk",Day,Unisex,3250.0,3250.0,"grapefruit, carrot, green tea, lotus, peony, cinnamon, clove, cistus, incense, musk",12.691583538230217,10,4
HRMN-0087,Fields of Ubud,Project 1945,325000.0,100.0,Edp,"ambrette seeds, buchu leaves, bergamot, elemi","lavender, sea salt, sage, dried fruit","vetiver java, sandalwood, oakmoss",Day,Unisex,3250.0,3250.0,"ambrette seeds, buchu leaves, bergamot, elemi, lavender, sea salt, sage, dried fruit, vetiver java, sandalwood, oakmoss",12.691583538230217,11,2
HRMN-0088,Princess of Java,Project 1945,325000.0,100.0,Edp,"peach, green pear, bitter orange","uberose, neroli, jasmine, orange blossom","vanilla, sandalwood, musk, amber",Versatile,Unisex,3250.0,3250.0,"peach, green pear, bitter orange, uberose, neroli, jasmine, orange blossom, vanilla, sandalwood, musk, amber",12.691583538230217,11,4
HRMN-0089,Sunset in Sumba,Project 1945,325000.0,100.0,Edp,"mandarin, red apple, cardamom, elemi","lavender, incense, clove","patchouli, vanilla",Night,Unisex,3250.0,3250.0,"mandarin, red apple, cardamom, elemi, lavender, incense, clove, patchouli, vanilla",12.691583538230217,9,2
HRMN-0090,Nusantara's Embrace,Project 1945,295000.0,100.0,Edp,"citrus, incense, star anise","rice, black orris, water lily","sesame, sandalwood, hay",Versatile,Unisex,2950.0,2950.0,"citrus, incense, star anise, rice, black orris, water lily, sesame, sandalwood, hay",12.59473402514672,9,1
HRMN-0091,Apresiasi,Project 1945,295000.0,100.0,Edp,"bergamot, ambrette seed, orange","neroli, petitgrain, musk","vetiver, cedarwood, amber",Day,Unisex,2950.0,2950.0,"bergamot, ambrette seed, orange, neroli, petitgrain, musk, vetiver, cedarwood, amber",12.59473402514672,9,4
HRMN-0092,Jeruk Of Kintamani ,Bali Surfers Perfume,299000.0,100.0,Edp,"orange, grapefruit","lime, green tea","musk, cedarwood",Day,Unisex,2990.0,2990.0,"orange, grapefruit, lime, green tea, musk, cedarwood",12.608202196848836,6,4
HRMN-0093,Papan selancar for her,Bali Surfers Perfume,225000.0,100.0,Edp,"strawberry candy, soursop, watermelon",soursop,soapy,Day,Female,2250.0,2250.0,"strawberry candy, soursop, watermelon, soursop, soapy",12.323860125621126,5,1
HRMN-0094,Dreamland for Her,Bali Surfers Perfume,225000.0,100.0,Edp,biscuit butter,,,Night,Female,2250.0,2250.0,biscuit butter,12.323860125621126,1,1
HRMN-0095,Surfing club,Bali Surfers Perfume,199000.0,100.0,Edp,sweet orange,woody,,Day,Unisex,1990.0,1990.0,"sweet orange, woody",12.201065128819632,2,4
HRMN-0096,Festival Layangan,Bali Surfers Perfume,225000.0,100.0,Edp,"lemon, green","vanilla, patchouli","amber, musk",Versatile,Unisex,2250.0,2250.0,"lemon, green, vanilla, patchouli, amber, musk",12.323860125621126,6,4
HRMN-0097,The Ubud 3,Bali Surfers Perfume,250000.0,100.0,Edp,pineapple,saffron,,Versatile,Unisex,2500.0,2500.0,"pineapple, saffron",12.429220196836383,2,2
HRMN-0098,Balangan and Me,Bali Surfers Perfume,225000.0,100.0,Edp,grapefruit,"cedar, tonka bean",,Day,Unisex,2250.0,2250.0,"grapefruit, cedar, tonka bean",12.323860125621126,3,3
HRMN-0099,Dreamland ,Bali Surfers Perfume,225000.0,100.0,Edp,"nutmeg, lavender",patchouli,,Night,Male,2250.0,2250.0,"nutmeg, lavender, patchouli",12.323860125621126,3,2
HRMN-0100,Bali Cliff 2,Bali Surfers Perfume,225000.0,100.0,Edp,citrussy,"lavender, almond, flowery, saparila","vanilla, amber, woody",Night,Male,2250.0,2250.0,"citrussy, lavender, almond, flowery, saparila, vanilla, amber, woody",12.323860125621126,8,1
HRMN-0101,Bali Cliff 1,Bali Surfers Perfume,225000.0,100.0,Edp,"pink papper, bergamot, apple, cardamom","oakmoss, cinnamon, lavender","chestnut, vanilla, cedarwood",Night,Male,2250.0,2250.0,"pink papper, bergamot, apple, cardamom, oakmoss, cinnamon, lavender, chestnut, vanilla, cedarwood",12.323860125621126,10,2
HRMN-0102,Papan selancar ,Bali Surfers Perfume,225000.0,100.0,Edp,"hazelnut, nutty, honey",bergamot,"vanila, patchouli",Day,Unisex,2250.0,2250.0,"hazelnut, nutty, honey, bergamot, vanila, patchouli",12.323860125621126,6,4
HRMN-0103,Double SIX,Bali Surfers Perfume,225000.0,100.0,Edp,"citrussy, aromatic, fresh spicy, aquatic",,,Day,Unisex,2250.0,2250.0,"citrussy, aromatic, fresh spicy, aquatic",12.323860125621126,4,1
HRMN-0104,The Ubud ,Bali Surfers Perfume,250000.0,100.0,Edp,"peach, rose",,"patchouli, musk",Versatile,Unisex,2500.0,2500.0,"peach, rose, , patchouli, musk",12.429220196836383,4,1
HRMN-0105,Kuta 7 pm,Bali Surfers Perfume,225000.0,100.0,Edp,"lychee, citrussy","bamboo, tea","musk, amber",Night,Unisex,2250.0,2250.0,"lychee, citrussy, bamboo, tea, musk, amber",12.323860125621126,6,1
HRMN-0106,Kuta 7 am,Bali Surfers Perfume,110000.0,37.0,Edp,"lychee, citrussy, jasmine, flowery","musk, woody",,Day,Unisex,2972.972972972973,2972.972972972973,"lychee, citrussy, jasmine, flowery, musk, woody",11.608244735642321,6,1
HRMN-0107,For her,Bali Surfers Perfume,225000.0,100.0,Edp,"citrus, bergamot","rose, jasmine","musk, amber",Day,Female,2250.0,2250.0,"citrus, bergamot, rose, jasmine, musk, amber",12.323860125621126,6,1
HRMN-0108,Blue Point,Bali Surfers Perfume,225000.0,100.0,Edp,"cytrus, fruity, oceanic","flowery, worm spicy, marine","musky, woody",Day,Unisex,2250.0,2250.0,"cytrus, fruity, oceanic, flowery, worm spicy, marine, musky, woody",12.323860125621126,8,1
HRMN-0109,Bali Cliff for her,Bali Surfers Perfume,225000.0,100.0,Edp,"fruity, watermellon",,,Day,Female,2250.0,2250.0,"fruity, watermellon",12.323860125621126,2,1
HRMN-0110,Zephyr,Oullu,272000.0,50.0,Edp,"licorice, almond","ground pistachio, rhubarb","ambergris, vanilla",Versatile,Unisex,5440.0,5440.0,"licorice, almond, ground pistachio, rhubarb, ambergris, vanilla",12.513561021741964,6,1
HRMN-0111,Phobos,Oullu,233000.0,50.0,Edp,"bitter orange, wormwood, saffron","muguet, pink pepper, jasmine","amber, musk, tonka bean, warm woody",Night,Male,4660.0,4660.0,"bitter orange, wormwood, saffron, muguet, pink pepper, jasmine, amber, musk, tonka bean, warm woody",12.358798024384122,10,3
HRMN-0112,Dia,Oullu,389000.0,50.0,Edp,"yuzu, poppy, carambola","ylang, tuberose, orange blossom","musk, heliotrope, oris",Versatile,Female,7780.0,7780.0,"yuzu, poppy, carambola, ylang, tuberose, orange blossom, musk, heliotrope, oris",12.871337193291367,9,4
HRMN-0113,Solar Rays,Oullu,389000.0,50.0,Edp,"caramel popcorn, brown sugar, tangerine","orchid, chinese osmanthus","tonka bean, bourbon vanilla, sandalwood",Night,Unisex,7780.0,7780.0,"caramel popcorn, brown sugar, tangerine, orchid, chinese osmanthus, tonka bean, bourbon vanilla, sandalwood",12.871337193291367,8,3
HRMN-0114,Deep Dive,Oullu,389000.0,50.0,Edp,"lemon blossom, barley, ozonic","sage, hinoki","oak moss, cashmere wood",Versatile,Unisex,7780.0,7780.0,"lemon blossom, barley, ozonic, sage, hinoki, oak moss, cashmere wood",12.871337193291367,7,4
HRMN-0115,Aether,Oullu,389000.0,50.0,Edp,"darjeerling, sapodilla","cucumber, magnolia","virginia cedar, jasmine",Day,Unisex,7780.0,7780.0,"darjeerling, sapodilla, cucumber, magnolia, virginia cedar, jasmine",12.871337193291367,6,1
HRMN-0116,Ego,Oullu,389000.0,50.0,Edp,"cassis, fig","violet, geranium","cedar, patchouli",Night,Unisex,7780.0,7780.0,"cassis, fig, violet, geranium, cedar, patchouli",12.871337193291367,6,2
HRMN-0117,Umbra,Oullu,389000.0,50.0,Edp,"amalfi lemon, grapefruit","clove, blackpepper","oak moss, pine perfect",Day,Unisex,7780.0,7780.0,"amalfi lemon, grapefruit, clove, blackpepper, oak moss, pine perfect",12.871337193291367,6,2
HRMN-0118,Zephyr,Oullu,389000.0,50.0,Edp,"bergamot, lemon","jasmine, apricot","amber, sandalwood",Day,Unisex,7780.0,7780.0,"bergamot, lemon, jasmine, apricot, amber, sandalwood",12.871337193291367,6,4
HRMN-0119,Bird Song,Oullu,291000.0,50.0,Edp,"ineapple, water lily, hortensia","kumquat plum, anise","amberwood, myrrh",Versatile,Unisex,5820.0,5820.0,"ineapple, water lily, hortensia, kumquat plum, anise, amberwood, myrrh",12.581081982573842,7,5
HRMN-0120,One and Only,Oullu,195000.0,50.0,Edt,"apple, melon","marine, lychee","jasmine, musk, amber",Day,Unisex,3900.0,3900.0,"apple, melon, marine, lychee, jasmine, musk, amber",12.180759965737863,7,1
HRMN-0121,Nothing,Usual,349000.0,50.0,Edp,fruity,white floral,"ambroxide, amber",Versatile,Unisex,6980.0,6980.0,"fruity, white floral, ambroxide, amber",12.762830066509972,4,1
HRMN-0122,Smells Like Nothing,Usual,324500.0,50.0,Edp,ozonic,floral,"ambroxide, amber, musk",Versatile,Unisex,6490.0,6490.0,"ozonic, floral, ambroxide, amber, musk",12.690043896785632,5,1
HRMN-0123,Jasmine Bouquet,Usual,197000.0,50.0,Edp,marigold,"jasmine, honey","labdanum, benzoin, vanilla",Night,Female,3940.0,3940.0,"marigold, jasmine, honey, labdanum, benzoin, vanilla",12.190964083849375,6,4
HRMN-0124,Bergamore,Usual,269000.0,50.0,Edp,"bergamot, mandarin","black tea, ginger","ambroxide, amber",Versatile,Unisex,5380.0,5380.0,"bergamot, mandarin, black tea, ginger, ambroxide, amber",12.502470376049185,6,4
HRMN-0125,Our of Shower,Usual,229000.0,50.0,Edp,"bergamot, pepper","geranium, lavender","patchouli, vetiver",Versatile,Male,4580.0,4580.0,"bergamot, pepper, geranium, lavender, patchouli, vetiver",12.34148164933907,6,2
HRMN-0126,Blush,Usual,229000.0,50.0,Edp,"zapota, melon seeds","sandalwood, magnolia, violet",hedione,Versatile,Female,4580.0,4580.0,"zapota, melon seeds, sandalwood, magnolia, violet, hedione",12.34148164933907,6,1
HRMN-0127,Rosie De Marrie,The Body Tale,258000.0,50.0,Xdp,"mandarin, lemon, bergamot, pear, pink pepper","rose, orange blossom, vetiver","patchouli, vanilla, caramel, amberwood",Day,Female,5160.0,5160.0,"mandarin, lemon, bergamot, pear, pink pepper, rose, orange blossom, vetiver, patchouli, vanilla, caramel, amberwood",12.460718739865236,12,4
HRMN-0128,Cherry Pop,The Body Tale,258000.0,50.0,Xdp,bitter almond,"rose, cherry","vanilla, sandal wood, tonka bean",Day,Female,5160.0,5160.0,"bitter almond, rose, cherry, vanilla, sandal wood, tonka bean",12.460718739865236,6,3
HRMN-0129,Sip Me Litch,The Body Tale,258000.0,50.0,Xdp,"lychee, apple",floral,"sugar, amber",Day,Female,5160.0,5160.0,"lychee, apple, floral, sugar, amber",12.460718739865236,5,1
HRMN-0130,Spice Nomad,The Body Tale,258000.0,50.0,Xdp,"apple, smoke, cinnamon","tobacco, moss, vetiver",vanilla,Night,Male,5160.0,5160.0,"apple, smoke, cinnamon, tobacco, moss, vetiver, vanilla",12.460718739865236,7,2
HRMN-0131,Summer Splash,The Body Tale,258000.0,50.0,Xdp,"soda, bergamot","amber, woody",orange blossom,Day,Unisex,5160.0,5160.0,"soda, bergamot, amber, woody, orange blossom",12.460718739865236,5,4
HRMN-0132,Hojicha Latte,The Body Tale,258000.0,50.0,Xdp,hojicha tea,milk,"tonka bean, brown sugar, musk",Day,Unisex,5160.0,5160.0,"hojicha tea, milk, tonka bean, brown sugar, musk",12.460718739865236,5,3
HRMN-0133,Portrait of Kyoto,The Body Tale,228000.0,50.0,Xdp,"earl grey tea, apple, honey, mandarin","jasmine, black tea, fresia, irish","musk, pepper, sandalwood, amber",Day,Female,4560.0,4560.0,"earl grey tea, apple, honey, mandarin, jasmine, black tea, fresia, irish, musk, pepper, sandalwood, amber",12.337105293891872,12,4
HRMN-0134,Verona,The Body Tale,258000.0,50.0,Xdp,"black currant, pink pepper","rose, geranium","patchouli, moss, vetiver, musk",Day,Female,5160.0,5160.0,"black currant, pink pepper, rose, geranium, patchouli, moss, vetiver, musk",12.460718739865236,8,2
HRMN-0135,Lady M,The Body Tale,258000.0,50.0,Xdp,balsamic,balsamic,"vanilla, musk",Versatile,Female,5160.0,5160.0,"balsamic, balsamic, vanilla, musk",12.460718739865236,4,1
HRMN-0136,Kairy,The Body Tale,228000.0,50.0,Xdp,"bergamot, pink pepper","turkish rose, floral, coconut","vanilla, absolute tonka bean, cedarwood",Versatile,Female,4560.0,4560.0,"bergamot, pink pepper, turkish rose, floral, coconut, vanilla, absolute tonka bean, cedarwood",12.337105293891872,8,3
HRMN-0137,Nectar of Nile,The Body Tale,258000.0,50.0,Xdp,"irish, green notes, juniper berries","jasmine, orrid, root","pink pepper, vetiver, leather",Day,Unisex,5160.0,5160.0,"irish, green notes, juniper berries, jasmine, orrid, root, pink pepper, vetiver, leather",12.460718739865236,9,2
HRMN-0138,Juliette,The Body Tale,258000.0,50.0,Xdp,"cinnamon, cardamom, bergamot","jasmine, ylang ylang, sage","amber, woody, leather, labdanum",Versatile,Female,5160.0,5160.0,"cinnamon, cardamom, bergamot, jasmine, ylang ylang, sage, amber, woody, leather, labdanum",12.460718739865236,10,0
HRMN-0139,Diana,The Body Tale,258000.0,50.0,Xdp,strawberry,"tuberose, jasmine",amber,Day,Female,5160.0,5160.0,"strawberry, tuberose, jasmine, amber",12.460718739865236,4,4
HRMN-0140,Teamomile,The Body Tale,228000.0,50.0,Xdp,almond,"chamomile, jasmine, musk","cedre, vanilla, bois de santal",Versatile,Female,4560.0,4560.0,"almond, chamomile, jasmine, musk, cedre, vanilla, bois de santal",12.337105293891872,7,1
HRMN-0141,Plain Jane,The Body Tale,228000.0,50.0,Xdp,"lemon, bergamot, tagetes, black currant","violet, irish, cyclamen, jasmine","vetiver, musk",Versatile,Female,4560.0,4560.0,"lemon, bergamot, tagetes, black currant, violet, irish, cyclamen, jasmine, vetiver, musk",12.337105293891872,10,4
HRMN-0142,Flower Dome,The Body Tale,228000.0,50.0,Xdp,"rose violet, blackberry","peomy, jasmine","musk, sandalwood, patchouli,",Versatile,Female,4560.0,4560.0,"rose violet, blackberry, peomy, jasmine, musk, sandalwood, patchouli",12.337105293891872,7,1
HRMN-0143,Leviora,The Body Tale,228000.0,50.0,Xdp,"lily, galbanium","lily, vanila","musk, sandalwood",Versatile,Female,4560.0,4560.0,"lily, galbanium, lily, vanila, musk, sandalwood",12.337105293891872,6,5
HRMN-0144,Humbling Forest,Kahf,76.95,35.0,Edt,"cypress, rosemary, grapefruit","cedarwood, guaiac wood, jasmine","sandalwood, patchouli, musk",Versatile,Male,2.198571428571429,3.8945000000000003,"cypress, rosemary, grapefruit, cedarwood, guaiac wood, jasmine, sandalwood, patchouli, musk",4.356067595503785,9,2
HRMN-0145,Invigorating Waterfall,Kahf,76.95,35.0,Edt,"marine, water, lemon","cedarwood, floral, violet","dry amber, patchouli, veliver, musk",Versatile,Male,2.198571428571429,3.8945000000000003,"marine, water, lemon, cedarwood, floral, violet, dry amber, patchouli, veliver, musk",4.356067595503785,10,1
HRMN-0146,Kahf Revered Oud,Kahf,75.33,35.0,Edt,"rose, lemon, fruity","amber, gourmand","vanilla, agarwood, musk",Day,Male,2.152285714285714,3.8945000000000003,"rose, lemon, fruity, amber, gourmand, vanilla, agarwood, musk",4.335066045810379,8,1
HRMN-0147,Kahf Saffron Oud,Kahf,256.5,100.0,Edp,"mandarin, saffron, clove","rose, leather, oud","cedarwood, patchouli, sandalwood, musk",Versatile,Male,2.565,3.8945000000000003,"mandarin, saffron, clove, rose, leather, oud, cedarwood, patchouli, sandalwood, musk",5.551019720103791,10,2
HRMN-0148,True Brotherhood,Kahf,76.95,35.0,Edt,"cinnamon, orange, lemon","tobacco, cypress, lavender","tonka beans, cedarwood, incense",Day,Male,2.198571428571429,3.8945000000000003,"cinnamon, orange, lemon, tobacco, cypress, lavender, tonka beans, cedarwood, incense",4.356067595503785,9,3
HRMN-0149,Galleria,Alchemist Fragrance,199000.0,30.0,Edp,"cape jasmine, plum","tuberose, oiellet","honey, redwood",Versatile,Female,6633.333333333333,6633.333333333333,"cape jasmine, plum, tuberose, oiellet, honey, redwood",12.201065128819632,6,4
HRMN-0150,Pink Laundry,Alchemist Fragrance,199000.0,30.0,Edp,"clean aldehydes, chamomile, green notes","jasmine, lily of the valley, rose","musky notes, patchouli, sandalwood, powdery notes",Day,Female,6633.333333333333,6633.333333333333,"clean aldehydes, chamomile, green notes, jasmine, lily of the valley, rose, musky notes, patchouli, sandalwood, powdery notes",12.201065128819632,10,5
HRMN-0151,Bois et Musc,Alchemist Fragrance,529000.0,50.0,Edp,black pepper,"muguet, cashmeran","patchouli, musk, moss",Night,Unisex,10580.0,10580.0,"black pepper, muguet, cashmeran, patchouli, musk, moss",13.178745601197818,6,2
HRMN-0152,Cachemire,Alchemist Fragrance,529000.0,50.0,Edp,"cinnamon bark oil, pepper pink co2, apple","rose accord, violet notes, ambrette abs","cedarwood heart, virgina, musk",Night,Unisex,10580.0,10580.0,"cinnamon bark oil, pepper pink co2, apple, rose accord, violet notes, ambrette abs, cedarwood heart, virgina, musk",13.178745601197818,9,2
HRMN-0153,Musc Laiteux,Alchemist Fragrance,529000.0,50.0,Edp,"pink pepper, orange flower","orris crete, transparent floral, riz au lait accord","ambrette abs, patchouli oil",Night,Unisex,10580.0,10580.0,"pink pepper, orange flower, orris crete, transparent floral, riz au lait accord, ambrette abs, patchouli oil",13.178745601197818,7,2
